tr_build_id,gh_project_name,gh_is_pr,gh_pr_created_at,gh_pull_req_num,gh_lang,git_merged_with,git_branch,gh_num_commits_in_push,gh_commits_in_push,git_prev_commit_resolution_status,git_prev_built_commit,tr_prev_build,gh_first_commit_created_at,gh_team_size,git_all_built_commits,git_num_all_built_commits,git_trigger_commit,tr_virtual_merged_into,tr_original_commit,gh_num_issue_comments,gh_num_commit_comments,gh_num_pr_comments,git_diff_src_churn,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,gh_diff_tests_added,gh_diff_tests_deleted,gh_diff_src_files,gh_diff_doc_files,gh_diff_other_files,gh_num_commits_on_files_touched,gh_sloc,gh_test_lines_per_kloc,gh_test_cases_per_kloc,gh_asserts_cases_per_kloc,gh_by_core_team_member,gh_description_complexity,gh_pushed_at,gh_build_started_at,tr_status,tr_duration,tr_jobs,tr_build_number,tr_job_id,tr_log_lan,tr_log_status,tr_log_setup_time,tr_log_analyzer,tr_log_frameworks,tr_log_bool_tests_ran,tr_log_bool_tests_failed,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_num_tests_skipped,tr_log_tests_failed,tr_log_testduration,tr_log_buildduration,build_successful
30987596,junit-team/junit,false,,,java,,master,1,e9b8b4478b71c272ef270335326d7789d4364112,build_found,aa5ed2e5e65239f3485eda786db2a466f86a092f,30987251,2014-07-27T19:44:54,11,e9b8b4478b71c272ef270335326d7789d4364112,1,e9b8b4478b71c272ef270335326d7789d4364112,,e9b8b4478b71c272ef270335326d7789d4364112,,0,,0,0,0,0,1,0,0,0,0,1,88,8497,1928.44533364717,146.169236201012,194.186183358833,true,,2014-07-27T19:44:58,2014-07-27T19:45:31,passed,328,"[30987597, 30987598, 30987599, 30987600]",71,30987597,java,ok,,java-ant,,false,,,,,,,,46.63,true
31075602,junit-team/junit,false,,,java,,master,1,bc235a478eafb3136942f1e70c23b82e9194f12c,build_found,8aea9bc66441e5dd727b7d0a6478b4adb93b63f9,31075577,2014-07-28T19:42:04,11,bc235a478eafb3136942f1e70c23b82e9194f12c,1,bc235a478eafb3136942f1e70c23b82e9194f12c,,bc235a478eafb3136942f1e70c23b82e9194f12c,,0,,2,0,0,0,1,0,0,1,0,0,8,8497,1928.44533364717,146.169236201012,194.186183358833,true,,2014-07-28T19:42:07,2014-07-28T19:47:18,passed,436,"[31075603, 31075604, 31075605, 31075606]",84,31075603,java,ok,,java-ant,,false,,,,,,,,53.83,true
31075726,junit-team/junit,false,,,java,,master,1,ab5d85e79260ef10d09328c8af68080ff84dc53c,build_found,bc235a478eafb3136942f1e70c23b82e9194f12c,31075602,2014-07-28T19:43:35,11,ab5d85e79260ef10d09328c8af68080ff84dc53c,1,ab5d85e79260ef10d09328c8af68080ff84dc53c,,ab5d85e79260ef10d09328c8af68080ff84dc53c,,0,,6,0,1,0,0,0,0,1,0,0,0,8497,1928.44533364717,146.169236201012,194.186183358833,true,,2014-07-28T19:43:37,2014-07-28T19:53:15,passed,396,"[31075727, 31075728, 31075729, 31075730]",85,31075729,java,ok,,java-ant,,false,,,,,,,,54.42,true
72663354,junit-team/junit,false,,,java,,master,1,1d63100e6d69f448a3afb4571e9915cb9439fe1d,build_found,3289d9422b535666786aa3201ea0f31ad5e1f7e3,70021619,2015-07-08T21:00:33,5,1d63100e6d69f448a3afb4571e9915cb9439fe1d,1,1d63100e6d69f448a3afb4571e9915cb9439fe1d,,1d63100e6d69f448a3afb4571e9915cb9439fe1d,,0,,2,0,0,0,1,0,0,1,0,0,17,9332,1834.9764252036,140.055722246035,184.419202743249,false,,2015-07-25T19:44:41,2015-07-26T08:17:04,passed,427,"[72663355, 72663356, 72663357, 72663358]",475,72663358,java,ok,1,java-ant,,false,,,,,,,,56.26,true
42690956,junit-team/junit,false,,,java,,master,1,60d16e02576f7ab259eec29c2af0dbcce0e0e925,build_found,60aaf96322abf2071e4f93b2748723a56c5ee668,42570615,2014-12-02T00:37:36,7,60d16e02576f7ab259eec29c2af0dbcce0e0e925,1,60d16e02576f7ab259eec29c2af0dbcce0e0e925,,60d16e02576f7ab259eec29c2af0dbcce0e0e925,,0,,2,0,0,0,1,0,0,1,0,0,22,9266,1813.08007770343,137.923591625297,182.603064968703,false,,2014-12-02T00:56:36,2014-12-02T02:35:42,passed,539,"[42690957, 42690958, 42690959, 42690960]",236,42690960,java,ok,1,java-ant,,false,,,,,,,,79.0,true
34581944,junit-team/junit,false,,,java,,master,3,d96a05f8d33ed781c701c58dd285bf6464112719#1e55e32ba3dab864b20e9c162c5b421f99a11c6d#5408162765635af9b42a47ea865b06865284a2ab,merge_found,,,2014-09-03T05:23:15,8,5408162765635af9b42a47ea865b06865284a2ab,1,5408162765635af9b42a47ea865b06865284a2ab,,5408162765635af9b42a47ea865b06865284a2ab,,0,,134,22,0,0,4,0,0,4,0,0,194,8564,1917.32835123774,145.49276039234,193.017281644092,true,,2014-09-06T15:54:38,2014-09-06T15:55:13,passed,425,"[34581945, 34581946, 34581947, 34581948]",120,34581946,java,ok,,java-ant,,false,,,,,,,,36.95,true
35464364,junit-team/junit,false,,,java,,master,2,3dbe046a967236bce5ede9bed258ebd9d0a45182#a5727fce1819a01a7d7715320bc0cac3b91200be,merge_found,,,2014-09-16T11:31:17,8,a5727fce1819a01a7d7715320bc0cac3b91200be,1,a5727fce1819a01a7d7715320bc0cac3b91200be,,a5727fce1819a01a7d7715320bc0cac3b91200be,,0,,5,0,0,0,1,0,0,1,0,0,17,9169,1811.53888101211,138.292071109172,182.353582724397,true,,2014-09-16T18:53:28,2014-09-16T18:54:06,passed,374,"[35464365, 35464366, 35464367, 35464368]",151,35464368,java,ok,,java-ant,,false,,,,,,,,40.64,true
36173967,junit-team/junit,false,,,java,,master,2,86b9346e4c8fa263810dbd55a2775081194b1d6f#c2f2a8c11487523569bf30f75d16cb747947d8dc,merge_found,,,2014-09-21T18:11:07,8,c2f2a8c11487523569bf30f75d16cb747947d8dc,1,c2f2a8c11487523569bf30f75d16cb747947d8dc,,c2f2a8c11487523569bf30f75d16cb747947d8dc,,0,,216,0,0,0,9,0,0,9,0,0,145,9169,1811.53888101211,138.292071109172,182.353582724397,true,,2014-09-24T16:57:27,2014-09-24T17:02:35,passed,340,"[36173968, 36173969, 36173970, 36173971]",157,36173968,java,ok,,java-ant,,false,,,,,,,,43.22,true
28250256,junit-team/junit,true,2014-06-23T16:55:33,935,java,commits_in_master,master,2,a1f68c6d9ad0fd5ce0ca2946fa66a1a059b4633f#2f86c6f600f5a953d02d00e0b12f621ceaa7d59d,merge_found,,,2014-06-23T18:46:32,11,a1f68c6d9ad0fd5ce0ca2946fa66a1a059b4633f#0e64f5c9d8626c95c7da36186312a76524ff7b15#8019c1997267454c653bb36aa94c02d3dfda943c#d9b90bc27491c7c02a61c68afe33f41ea1fab338,4,a1f68c6d9ad0fd5ce0ca2946fa66a1a059b4633f,e1315c75a81d8131dd88dadbf5184892f0d9ce63,6d13c46fb7bbcfc1bbac79f6d6844e48d3161803,0,0,0,431,172,2,1,13,0,0,17,0,0,339,8421,1915.68697304358,144.044650279064,193.682460515378,true,12.0,2014-06-23T19:47:35,2014-06-23T18:57:29,passed,365,"[28250257, 28250258, 28250260, 28250265]",2,28250260,java,ok,,java-ant,,false,,,,,,,,44.78,true
39870923,junit-team/junit,false,,,java,,master,2,39076ede530e2ddadcbdef931781cb24a2ffea7c#c731aa520096809d21d44208ad05b3af5c3959b6,merge_found,,,2014-10-21T07:56:26,7,c731aa520096809d21d44208ad05b3af5c3959b6,1,c731aa520096809d21d44208ad05b3af5c3959b6,,c731aa520096809d21d44208ad05b3af5c3959b6,,0,,0,0,0,0,1,0,0,0,0,1,108,9244,1803.5482475119,137.170056252704,182.064041540459,true,,2014-11-03T19:46:56,2014-11-03T19:49:07,passed,387,"[39870924, 39870925, 39870926, 39870927]",195,39870924,java,ok,,java-ant,,false,,,,,,,,49.9,true
