tr_build_id,gh_project_name,gh_is_pr,gh_pr_created_at,gh_pull_req_num,gh_lang,git_merged_with,git_branch,gh_num_commits_in_push,gh_commits_in_push,git_prev_commit_resolution_status,git_prev_built_commit,tr_prev_build,gh_first_commit_created_at,gh_team_size,git_all_built_commits,git_num_all_built_commits,git_trigger_commit,tr_virtual_merged_into,tr_original_commit,gh_num_issue_comments,gh_num_commit_comments,gh_num_pr_comments,git_diff_src_churn,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,gh_diff_tests_added,gh_diff_tests_deleted,gh_diff_src_files,gh_diff_doc_files,gh_diff_other_files,gh_num_commits_on_files_touched,gh_sloc,gh_test_lines_per_kloc,gh_test_cases_per_kloc,gh_asserts_cases_per_kloc,gh_by_core_team_member,gh_description_complexity,gh_pushed_at,gh_build_started_at,tr_status,tr_duration,tr_jobs,tr_build_number,tr_job_id,tr_log_lan,tr_log_status,tr_log_setup_time,tr_log_analyzer,tr_log_frameworks,tr_log_bool_tests_ran,tr_log_bool_tests_failed,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_num_tests_skipped,tr_log_tests_failed,tr_log_testduration,tr_log_buildduration,build_successful
41537922,square/dagger,true,2014-11-19T21:23:27,450,java,commits_in_master,master,1,bde8c75be9586a23d5377a9373e6337f22c0c5bd,build_found,65573a5680e6e170b62aed573ec1672139e48fcf,33564812,2014-11-19T22:15:50,9,bde8c75be9586a23d5377a9373e6337f22c0c5bd,1,bde8c75be9586a23d5377a9373e6337f22c0c5bd,65573a5680e6e170b62aed573ec1672139e48fcf,35c3ad179cf84c1b25ef4267984f17eff01e95cb,0,0,0,2,0,0,0,2,0,0,1,1,0,41,4312,963.358070500928,41.9758812615956,56.1224489795918,true,7.0,2014-11-19T22:17:35,2014-11-19T23:31:58,errored,15,"[41537923, 41537924, 41537925]",920,41537923,android,unknown,3,plain,,false,,,,,,,,,false
5884828,square/dagger,false,,,java,,jw/fix-it-test,2,54dd5fb2739c9cf54f0b50aae00854433aa95cc5#3396d6456110a7d776845f9f78c5535d557574c4,build_found,035f0b8dedc4e4e24aef69848e0ccae81e37fb6d,5848948,2013-03-28T23:26:34,15,54dd5fb2739c9cf54f0b50aae00854433aa95cc5,1,54dd5fb2739c9cf54f0b50aae00854433aa95cc5,,54dd5fb2739c9cf54f0b50aae00854433aa95cc5,,0,,0,0,0,0,1,0,0,0,0,1,2,3556,674.915635545557,35.1518560179978,61.3048368953881,true,,2013-03-28T23:39:55,2013-03-28T23:28:18,passed,421,[5884829],439,5884829,java,ok,,java-ant,,false,,,,,,,,0.0,true
16762217,square/dagger,true,2014-01-11T02:26:07,374,java,merge_button,master,1,32c1ca1a96fc80f9b29877e6aa60f8bd4fe38116,build_found,457180488080a2b1e232dee95ed27e57caca38a2,16753427,2014-01-11T03:25:22,9,32c1ca1a96fc80f9b29877e6aa60f8bd4fe38116,1,32c1ca1a96fc80f9b29877e6aa60f8bd4fe38116,457180488080a2b1e232dee95ed27e57caca38a2,27650b827e0da68118ad3546470137bff3357837,0,0,0,6,0,0,0,1,0,0,1,0,0,66,4037,1014.36710428536,44.092147634382,58.7069606143176,true,6.0,2014-01-11T03:25:46,2014-01-11T03:27:15,passed,1030,"[16762218, 16762219]",839,16762218,java,ok,,java-ant,,false,,,,,,,,0.0,true
33563078,square/dagger,false,,,java,,jw/fix-travis-ci,2,6e51c9f4b8b0a133d14a876afcb5fe1257cdbb0e#b088b28fffa9a90c2a609cb831c58c8629ef85ca,build_found,ed5c936e9748b22a5c5219a9cc94c42d5087f41a,31445872,2014-08-26T07:23:07,8,6e51c9f4b8b0a133d14a876afcb5fe1257cdbb0e,1,6e51c9f4b8b0a133d14a876afcb5fe1257cdbb0e,,6e51c9f4b8b0a133d14a876afcb5fe1257cdbb0e,,0,,0,0,0,0,1,0,0,0,0,1,12,4312,963.358070500928,41.9758812615956,56.1224489795918,true,,2014-08-26T07:34:10,2014-08-26T07:24:04,failed,1433,"[33563079, 33563080, 33563081]",894,33563079,java,broken,,java-ant,,false,,,,,,,,234.0,false
2724624,square/dagger,false,,,java,,jwilson/types,1,5d786a57649c5cb9f1a4315a6242cbcd24283080,build_found,2ec1318d0e57259ae121e2cb50c52cd0a3a9f83e,2722072,2012-10-09T19:02:53,16,5d786a57649c5cb9f1a4315a6242cbcd24283080,1,5d786a57649c5cb9f1a4315a6242cbcd24283080,,5d786a57649c5cb9f1a4315a6242cbcd24283080,,0,,10,0,0,0,1,0,0,1,0,0,5,2926,560.15037593985,32.4675324675325,54.6821599453178,true,,2012-10-09T19:03:10,2012-10-09T19:04:01,failed,73,[2724625],17,2724625,java,unknown,,java-ant,,false,,,,,,,,,false
98841077,square/dagger,true,2015-12-26T05:42:50,509,java,commits_in_master,master,1,3c7a5aaa586fa02184d6d9243406a4b59cefb9b5,build_found,e4fd38678c9f49692b06e9d282fd6b3ef10d0381,98831313,2015-12-26T05:42:27,10,3c7a5aaa586fa02184d6d9243406a4b59cefb9b5,1,3c7a5aaa586fa02184d6d9243406a4b59cefb9b5,e4fd38678c9f49692b06e9d282fd6b3ef10d0381,1b7d65b51158738e450ff199fa9ef99ccb0d8d3f,0,0,0,176,5,0,3,5,0,0,8,0,0,42,4138,1017.15804736588,43.2576123731271,57.5157080715321,true,6.0,2015-12-26T05:50:14,2015-12-26T05:50:27,passed,299,[98841078],1013,98841078,android,ok,0,plain,,false,,,,,,,,,true
98987167,square/dagger,false,,,java,,master,2,9f9db79ce827d0e40576dfcb46f4ce593e173f92#1d72d65b3d8546c22960ff184c8343fdc58dc03d,merge_found,,,2015-12-27T05:21:53,10,1d72d65b3d8546c22960ff184c8343fdc58dc03d,1,1d72d65b3d8546c22960ff184c8343fdc58dc03d,,1d72d65b3d8546c22960ff184c8343fdc58dc03d,,0,,18,35,0,0,2,0,0,2,0,0,42,3881,1092.50193249163,46.6374645709869,61.324400927596,true,,2015-12-27T16:34:13,2015-12-27T16:34:21,passed,389,[98987168],1034,98987168,android,ok,1,plain,,false,,,,,,,,,true
8587221,square/dagger,false,,,java,,master,6,ec9c6be9b26391a09a8135b65e553b6d6d2f541e#525cb97df2458da90a4ff99c917b098c7c8b1db9#f457d87cb62d5cc5d66ac818f45dc1c2bf17a336#2fa92e61fc5b6eac0129eb36e514fbab11990731#e3a26c8b2c949badcf1f8b628fa6661d3bf86577#6682d768a61f19741f012c93b1e687f8e6031ad5,merge_found,,,2013-06-15T01:15:54,13,6682d768a61f19741f012c93b1e687f8e6031ad5,1,6682d768a61f19741f012c93b1e687f8e6031ad5,,6682d768a61f19741f012c93b1e687f8e6031ad5,,0,,81,260,1,0,16,0,0,18,0,0,105,3627,746.622553074166,35.0151640474221,58.174800110284,true,,2013-06-30T05:32:51,2013-06-30T05:33:26,passed,878,"[8587222, 8587223]",675,8587222,java,ok,,java-ant,,false,,,,,,,,0.0,true
9531828,square/dagger,false,,,java,,jw/changelog,1,91a77d144986b83dad67aad88410308d7596de7e,build_found,135dcc4b4dbc2bdeaac34cf14c6dd3f52df0c785,9439256,2013-07-26T16:48:57,12,91a77d144986b83dad67aad88410308d7596de7e,1,91a77d144986b83dad67aad88410308d7596de7e,,91a77d144986b83dad67aad88410308d7596de7e,,0,,10,0,0,0,1,0,0,1,0,0,3,3656,815.919037199125,37.199124726477,62.636761487965,true,,2013-07-26T20:29:23,2013-07-26T20:30:03,passed,1119,"[9531830, 9531829]",707,9531830,java,ok,,java-ant,,false,,,,,,,,0.0,true
2725046,square/dagger,true,2012-10-09T17:46:12,53,java,merge_button,master,1,57d98a938d0d012ee2ade57a0f5ff5a68cb13c65,build_found,5d8a25605e81a3ea512434a3ca9cd72c32635e5e,2724845,2012-10-09T19:43:15,16,57d98a938d0d012ee2ade57a0f5ff5a68cb13c65,1,57d98a938d0d012ee2ade57a0f5ff5a68cb13c65,5d8a25605e81a3ea512434a3ca9cd72c32635e5e,ae896096f2665447920984c841204bcf826836e6,0,0,0,29,0,0,0,1,0,0,1,0,0,8,2951,565.570992883768,32.8702134869536,54.2189088444595,true,7.0,2012-10-09T19:43:32,2012-10-09T19:46:36,passed,59,[2725047],28,2725047,java,unknown,,java-maven,junit,true,false,0,0,,0,,0.41,,true
12601034,square/dagger,true,2013-10-14T00:46:37,326,java,merge_button,master,2,2098c7eeee64c5e51f96d5436cf806392635b602#bd4c13ec6102dfeb64a4885d39023191a95635f9,build_found,501fa31a9fe02586e4b2918e55ad37d0f02db0d1,12600922,2013-10-14T01:34:19,11,2098c7eeee64c5e51f96d5436cf806392635b602,1,2098c7eeee64c5e51f96d5436cf806392635b602,501fa31a9fe02586e4b2918e55ad37d0f02db0d1,7d2fbdea1832ac693e659cde33b684b368e4677d,0,0,0,153,211,1,0,4,0,6,5,0,0,24,3952,930.161943319838,41.2449392712551,58.1983805668016,true,113.0,2013-10-16T03:50:36,2013-10-16T03:30:58,passed,968,"[12601035, 12601036]",761,12601035,java,ok,,java-ant,,false,,,,,,,,0.0,true
4883651,square/dagger,true,2013-02-18T16:41:50,164,java,merge_button,master,1,49e99b558887c4232aed28a1b8a294974827f90f,build_found,8607c68b07f24fd8135fa43480dd00e7cabeeebc,4841562,2013-02-18T17:40:51,13,49e99b558887c4232aed28a1b8a294974827f90f,1,49e99b558887c4232aed28a1b8a294974827f90f,8607c68b07f24fd8135fa43480dd00e7cabeeebc,d6a07d6d5f1357f1bfece2eddbcc0f9c4bbbf4ea,1,0,1,21,31,4,0,1,0,0,2,0,3,29,3430,614.868804664723,32.3615160349854,58.0174927113703,true,6.0,2013-02-18T18:21:01,2013-02-18T18:22:22,passed,403,[4883652],319,4883652,java,ok,,java-ant,,false,,,,,,,,0.0,true
30510111,square/dagger,false,,,java,,master,2,9b051f97f3fa8892f2b030d3928fd6109399ab3c#2f9579c48e887ffa316f329c12c2fa2abbec27b1,build_found,116a4037727a1397b058356a5ebbe5b687d2ae16,30507794,2014-07-21T23:55:56,8,2f9579c48e887ffa316f329c12c2fa2abbec27b1#9b051f97f3fa8892f2b030d3928fd6109399ab3c,2,2f9579c48e887ffa316f329c12c2fa2abbec27b1,,2f9579c48e887ffa316f329c12c2fa2abbec27b1,,0,,7,0,0,0,8,0,0,1,0,7,130,4306,953.55318160706,41.5699024616814,55.5039479795634,true,,2014-07-22T00:01:23,2014-07-22T00:02:05,failed,1137,"[30510112, 30510113, 30510114]",884,30510112,java,broken,,java-ant,,false,,,,,,,,145.0,false
14212935,square/dagger,false,,,java,,master,2,f39a1944c59bd4e7adbd9b7fb5de9115acfdb821#3da460986bd5230f9bbbc44bec4e679617a47745,merge_found,,,2013-11-19T18:44:35,9,3da460986bd5230f9bbbc44bec4e679617a47745,1,3da460986bd5230f9bbbc44bec4e679617a47745,,3da460986bd5230f9bbbc44bec4e679617a47745,,0,,37,0,0,0,1,0,0,1,0,0,58,3920,998.724489795918,43.6224489795918,60.2040816326531,true,,2013-11-19T18:57:48,2013-11-19T18:58:29,passed,996,"[14212936, 14212937]",803,14212936,java,ok,,java-ant,,false,,,,,,,,0.0,true
